index,simulation_id,step,regime,static_return,static_wealth,dynamic_return,dynamic_wealth
35,1,15,0,0.0002399999999999958,0.9995806200302129,4.999999999997812e-05,1.005085422763835
36,1,16,0,0.002240000000000153,1.0018196806190809,0.0021000000000001855,1.0071961021516393
37,1,17,0,0.0002399999999999958,1.0020601173424295,4.999999999997812e-05,1.0072464619567467
38,1,18,0,0.002239999999999975,1.0043047320052765,0.0025500000000000076,1.0098149404347365
39,1,19,0,0.002240000000000042,1.0065543746049683,0.002550000000000052,1.0123899685328452
40,1,20,0,0.00024000000000015117,1.0067959476548738,0.0004000000000001558,1.0127949245202585
41,1,21,0,-0.001760000000000006,1.0050239867870012,-0.002489999999999992,1.010273065158203
42,2,1,0,0.0002399999999998515,1.0002399999999998,0.0003999999999998227,1.0003999999999997
43,2,2,0,0.0002399999999999514,1.0004800576,0.00039999999999995595,1.0008001599999996
44,2,3,0,0.0002399999999999514,1.000720172813824,0.00039999999999995595,1.0012004800639995
45,2,4,0,-0.0017600000000001393,0.9989589053096716,-0.000565000000000132,1.0006348017927633
46,2,5,0,0.00023999999999998475,0.9991986554469459,0.00117000000000001,1.001805544510861
47,2,6,0,0.002239999999999953,1.0014368604351471,0.0025499999999999854,1.0043601486493636
48,2,7,1,0.0022400000000000198,1.0036800790025218,0.001134999999999986,1.0055000974180806
49,2,8,0,0.002239999999999953,1.0059283223794875,0.0025499999999999854,1.0080641226664968
50,2,9,0,0.0002399999999999514,1.0061697451768585,0.00039999999999995595,1.0084673483155633
51,2,10,0,-0.001760000000000006,1.0043988864253472,0.0006149999999999435,1.0090875557347774
52,2,11,0,-0.0017600000000000727,1.0026311443852385,-0.00249000000000007,1.0065749277209977
53,2,12,0,0.0002399999999999958,1.002871775859891,4.999999999997812e-05,1.0066252564673837
54,2,13,0,-0.001759999999999895,1.0011067215343779,0.0001650000000000489,1.0067913496347007
55,2,14,0,0.00024000000000004015,1.0013469871475462,0.0015200000000001324,1.0083216724861457
56,2,15,0,0.0022400000000001308,1.0035900043987567,0.0025500000000000965,1.0108928927509855
57,2,16,0,0.0022400000000001082,1.0058380460086098,0.0025500000000001632,1.0134706696275009
58,2,17,0,0.0002399999999998515,1.0060794471396517,0.0003999999999998227,1.0138760578953516
59,2,18,0,0.0022400000000000198,1.0083330651012445,0.0025500000000000297,1.016461441842985
60,2,19,0,-0.0017600000000000727,1.0065583989066662,-0.00249000000000007,1.0139304528527957
61,2,20,0,0.00023999999999996252,1.0067999729224038,0.0015199999999999103,1.015471627141132
62,2,21,0,0.002239999999999953,1.00905520486175,0.0025499999999999854,1.0180610797903418
63,3,1,0,-0.0017600000000001393,0.9982399999999999,-0.000565000000000132,0.9994349999999999
64,3,2,0,0.0002399999999999514,0.9984795776,0.00039999999999995595,0.9998347739999998
65,3,3,0,0.0022399999999999976,1.000716171853824,0.0025500000000000076,1.0023843526736997
66,3,4,2,-0.0017599999999999391,0.9989549113913613,-0.0005650000000000042,1.001818005514439
67,3,5,2,0.00023999999999996252,0.9991946605700952,4.999999999995595e-05,1.0018680964147146
68,3,6,2,0.00024000000000001803,0.9994344672886321,0.0015200000000000324,1.003390935921265
69,3,7,2,0.00023999999999998475,0.9996743315607813,0.00152000000000001,1.0049160901438652
70,3,8,2,0.0002399999999999514,0.9999142534003559,0.001519999999999988,1.0064435626008839
71,3,9,2,-0.0017600000000000725,0.9981544043143712,-0.000565000000000093,1.0058749219880143
72,3,10,0,-0.0017600000000000725,0.9963976525627778,-0.0029400000000000363,1.0029176497173695
73,3,11,0,0.00023999999999998475,0.9966367879993929,0.00039999999999997817,1.0033188167772564
74,3,12,0,0.0002399999999998515,0.9968759808285126,0.0003999999999998227,1.0037201443039672
75,3,13,0,-0.0017600000000001393,0.9951214791022543,-0.000565000000000132,1.0031530424224353
76,3,14,0,-0.001760000000000006,0.9933700652990344,-0.002489999999999992,1.0006551913468034
77,3,15,0,0.00023999999999991812,0.9936084741147062,0.0003999999999999337,1.001055453423342
78,3,16,0,0.00023999999999984038,0.9938469401484935,0.0003999999999998227,1.0014558756047112
79,3,17,0,-0.001759999999999895,0.9920977695338323,0.0001650000000000489,1.001621115824186
80,3,18,0,0.0022400000000001082,0.9943200685375881,0.0025500000000001632,1.0041752496695378
81,3,19,0,0.00024000000000015117,0.9945587053540375,0.0004000000000001558,1.0045769197694057
82,3,20,0,0.0002399999999999958,0.9947973994433225,4.999999999997812e-05,1.004627148615394
83,3,21,0,0.002239999999999975,0.9970257456180756,0.0025500000000000076,1.0071889478443632
84,4,1,0,0.00023999999999984038,1.0002399999999998,0.0003999999999998227,1.0003999999999997
85,4,2,0,0.002240000000000042,1.0024805375999999,0.002550000000000052,1.0029510199999998
86,4,3,0,0.0002399999999999514,1.002721132929024,0.00039999999999995595,1.0033522004079998
87,4,4,2,0.002240000000000153,1.0049672282667852,0.0013950000000000793,1.004751876727569
88,4,5,2,-0.0017599999999999612,1.0031984859450356,-0.0009150000000001041,1.003832528760363
89,4,6,2,-0.001759999999999806,1.0014328566097725,-0.0005649999999999266,1.0032653633816135
90,4,7,0,0.0022400000000000198,1.0036760662085784,0.0025500000000000297,1.0058236900582367
91,4,8,0,0.0002399999999999514,1.0039169484644686,0.00039999999999995595,1.0062260195342598
92,4,9,0,0.002239999999999931,1.006165722429029,0.0025499999999999633,1.0087918958840723
93,4,10,0,0.0022399999999999976,1.00841953364727,0.0025500000000000076,1.0113643152185767
94,4,11,0,-0.0017600000000000725,1.0066447152680509,-0.0029400000000000363,1.008390904131834
95,4,12,0,0.0002399999999999514,1.0068863099997152,0.00039999999999995595,1.0087942604934867
96,4,13,0,0.00024000000000004015,1.0071279627141152,0.0015200000000001324,1.010327627769437
97,4,14,0,0.0022399999999999087,1.0093839293505948,0.001134999999999975,1.0114743496269554
98,4,15,0,0.00023999999999988478,1.0096261814936387,4.9999999999844873e-05,1.0115249233444366
99,4,16,0,-0.0017600000000000725,1.0078492394142098,-0.0029400000000000363,1.008551040069804
100,4,17,1,0.002239999999999931,1.0101068217104976,0.0011349999999998195,1.009695745500283
101,4,18,1,-0.001760000000000006,1.0083290337042872,0.0006149999999999435,1.0103167083837659
102,4,19,1,0.0022400000000000198,1.0105876907397848,0.001134999999999986,1.0114634178477813
103,4,20,1,0.0022399999999999976,1.012851407167042,0.0011349999999999416,1.0126114288270385
104,4,21,1,0.002239999999999953,1.0151201943190962,0.001134999999999864,1.013760742798757
105,5,1,0,0.00023999999999984038,1.0002399999999998,0.0003999999999998227,1.0003999999999997
106,5,2,0,-0.0017599999999999396,0.9984795775999998,-0.002839999999999914,0.9975588639999998
107,5,3,2,0.0022399999999999087,1.0007161718538238,0.0013950000000000238,0.9989504586152799
108,5,4,2,0.002240000000000042,1.0029577760787765,0.0013950000000001015,1.0003439945050483
109,5,5,2,0.0022400000000001082,1.005204401497193,0.001395000000000135,1.0017394743773829
110,5,6,2,-0.0017600000000001393,1.0034352417505579,-0.000565000000000132,1.0011734915743595
111,5,7,2,0.00024000000000001803,1.003676066208578,0.0011700000000000323,1.0023448645595017
112,5,8,2,0.0022400000000000198,1.0059243005968852,0.0013950000000000015,1.0037431356455622
113,5,9,2,0.0002399999999999514,1.0061657224290286,0.0011699999999999879,1.0049175151142673
114,5,10,2,0.00023999999999996252,1.0064072022024115,4.999999999995595e-05,1.004967760990023
115,5,11,2,0.0022400000000000198,1.008661554335345,0.0013950000000000015,1.006369691016604
116,5,12,1,-0.0017600000000000061,1.0068863099997147,0.0006149999999998492,1.006988608376579
117,5,13,1,0.0022400000000000198,1.009141735334114,0.001134999999999986,1.0081315404470863
118,5,14,2,0.0022400000000000198,1.0114022128212625,0.0013950000000000015,1.00953788394601
119,5,15,2,0.00023999999999996252,1.0116449493523396,0.0011699999999999103,1.0107190432702269
120,5,16,2,0.002240000000000153,1.013911034038889,0.0013950000000000793,1.0121289963355888
121,5,17,2,0.00023999999999996252,1.0141543726870583,0.0011699999999999103,1.0133131872613013
122,5,18,2,0.002239999999999953,1.0164260784818773,0.0010449999999999683,1.0143720995419894
123,5,19,2,0.00024000000000001803,1.0166700207407129,0.0015200000000000324,1.0159139451332933
124,5,20,2,0.00023999999999996252,1.0169140215456907,0.0011699999999999103,1.0171025644490992
125,5,21,2,0.002240000000000153,1.0191919089539532,0.0013950000000000793,1.0185214225265058
126,6,1,0,0.002240000000000086,1.00224,0.0011349999999999195,1.0011349999999999
127,6,2,0,0.0002399999999999514,1.0024805376,0.00039999999999995595,1.0015354539999999
128,6,3,0,0.002239999999999931,1.0047260940042242,0.0025499999999999633,1.0040893694077
129,6,4,0,0.00024000000000015117,1.0049672282667854,0.00117000000000011,1.0052641539699072
130,6,5,0,-0.0017599999999998728,1.003198485945036,-0.0029399999999998364,1.0023086773572358
131,6,6,2,0.00024000000000001803,1.0034392535816627,0.0015200000000000324,1.0038321865468187
132,6,7,2,-0.0017599999999998728,1.0016732004953592,-0.000914999999999971,1.0029136800961285
133,6,8,2,-0.0017600000000001393,0.9999102556624873,-0.000565000000000132,1.002347033866874
134,6,9,2,-0.0017600000000000506,0.9981504136125212,-0.0005649999999999877,1.0017807077927392
135,6,10,1,-0.001760000000000117,0.996393668884563,0.0006149999999999324,1.0023968029280317
136,6,11,0,0.0022400000000000198,0.9986255907028645,0.0025500000000000297,1.0049529147754983
137,6,12,0,0.002239999999999953,1.000862512026039,0.0025499999999999854,1.0075155447081758
138,6,13,0,0.0002399999999999514,1.0011027190289252,0.00039999999999995595,1.007918550926059
139,6,14,0,0.002240000000000042,1.00334518911955,0.002550000000000052,1.0104887432309206
140,6,15,0,0.00023999999999998475,1.0035859919649386,0.00117000000000001,1.0116710150605008
141,6,16,0,0.0002399999999998515,1.0038268526030099,0.0003999999999998227,1.0120756834665248
142,6,17,1,0.0022400000000000198,1.0060754247528405,0.001134999999999986,1.0132243893672592
143,6,18,1,-0.0017599999999999396,1.0043047320052756,0.0006149999999999713,1.01384752236672
144,6,19,0,-0.0017600000000000725,1.0025371556769462,-0.0029400000000000363,1.0108668106509617
145,6,20,2,0.0022400000000001308,1.0047828389056626,0.0013949999999999794,1.01227696985182
146,6,21,2,0.00023999999999998475,1.005023986787,0.00152000000000001,1.0138156308459947
147,7,1,0,-0.0017600000000001393,0.9982399999999999,-0.000565000000000132,0.9994349999999999
148,7,2,0,-0.0017599999999999396,0.9964830975999999,-0.002839999999999914,0.9965966045999999
149,7,3,0,0.0002399999999999514,0.9967222535434239,0.00039999999999995595,0.9969952432418399
150,7,4,2,-0.0017600000000000506,0.9949680223771874,-0.0005649999999999877,0.9964319409294082
151,7,5,2,0.002239999999999953,0.9971967507473123,0.0010449999999999683,0.9974732123076794
152,7,6,2,0.00024000000000001803,0.9974360779674917,0.0011700000000000323,0.9986402559660795
153,7,7,1,0.0022399999999999976,0.9996703347821388,0.0011349999999999416,0.9997737126566009
154,7,8,1,0.002239999999999931,1.0019095963320508,0.0011349999999998195,1.000908455820466
155,7,9,1,-0.001760000000000006,1.0001462354425064,0.0006149999999999435,1.0015240145207955
156,7,10,1,-0.0017599999999999396,0.9983859780681276,0.0006149999999999713,1.0021399517897258
157,7,11,1,-0.0017600000000000948,0.9966288187467276,0.0006149999999998713,1.0027562678600763
158,7,12,1,-0.0017599999999999396,0.9948747520257334,0.0006149999999999713,1.0033729629648103
159,7,13,0,0.0022399999999998866,0.9971032714702708,0.0020999999999998745,1.0054800461870361
160,7,14,1,0.0022400000000000198,0.9993367827983642,0.001134999999999986,1.0066212660394582
161,7,15,1,-0.0017600000000000948,0.997577950060639,0.0006149999999998713,1.0072403381180723
162,7,16,1,-0.0017599999999997839,0.9958222128685325,0.0006150000000001655,1.0078597909260152
163,7,17,1,-0.0017599999999998728,0.994069565773884,0.0006150000000000933,1.0084796246974348
164,7,18,1,0.002239999999999953,0.9962962816012174,0.001134999999999864,1.0096242490714662
165,7,19,1,-0.0017599999999999617,0.9945428001455993,0.0006149999999999268,1.0102451679846451
166,7,20,1,0.0022400000000000198,0.9967705760179254,0.001134999999999986,1.0113917962503076
167,7,21,1,-0.0017599999999998728,0.995016259804134,0.000614999999999999,1.0120138022050016
168,8,1,0,0.00024000000000011789,1.00024,5.000000000013365e-05,1.00005
169,8,2,0,0.002240000000000086,1.0024805376,0.0025500000000000743,1.0026001275
170,8,3,0,0.00023999999999988478,1.002721132929024,4.9999999999844873e-05,1.002650257506375
171,8,4,0,0.00024000000000004015,1.002961786000927,0.0015200000000001324,1.004174285897785
172,8,5,0,-0.001760000000000006,1.0011965732575654,-0.002489999999999992,1.0016738919258994
173,8,6,0,0.00024000000000011789,1.0014368604351471,0.00040000000000013365,1.0020745614826698
174,8,7,1,0.0022400000000002414,1.0036800790025222,0.0013950000000002238,1.0034724554959384
175,8,8,1,0.0022400000000000198,1.005928322379488,0.001134999999999986,1.0046113967329262
176,8,9,1,-0.0017599999999998728,1.0041578885321,0.0006150000000000933,1.005229232741917
177,8,10,1,0.002240000000000086,1.006407202202412,0.0011350000000001081,1.0063701679210793
178,8,11,1,-0.0017600000000001612,1.0046359255265356,-0.0024900000000001696,1.0038643062029555
179,8,12,0,0.0022400000000001308,1.006886309999715,0.0025500000000000965,1.0064241601837731
180,8,13,0,0.0022400000000002192,1.0091417353341146,0.00255000000000023,1.008990541792242
181,8,14,0,0.0022400000000000198,1.011402212821263,0.0025500000000000297,1.0115634676738123
182,8,15,0,0.0002399999999999958,1.01164494935234,0.0015199999999999326,1.0131010441446764
183,8,16,0,0.0002399999999999958,1.0118877441401846,0.0003999999999999781,1.0135062845623342
184,8,17,0,0.00023999999999998475,1.0121305971987782,0.00117000000000001,1.0146920869152722
185,8,18,2,-0.001760000000000006,1.0103492473477083,-0.0005650000000000486,1.014118785886165
186,8,19,2,0.0002399999999999514,1.0105917311670718,0.00039999999999995595,1.0145244334005195
187,8,20,2,0.0022400000000001082,1.012855456644886,0.001395000000000135,1.0159396949851132
188,8,21,2,0.002240000000000042,1.0151242528677706,0.0013950000000001015,1.0173569308596175
189,9,1,0,0.002240000000000086,1.00224,0.0025500000000000743,1.00255
190,9,2,0,0.002240000000000153,1.0044850176000002,0.0021000000000001855,1.0046553550000004
191,9,3,0,0.0022400000000001082,1.0067350640394241,0.0025500000000000965,1.0072172261552503
192,9,4,0,0.000239999999999907,1.0069766804547937,0.0003999999999998671,1.0076201130457123
193,9,5,1,0.0022399999999999976,1.0092323082190124,0.0011349999999999416,1.008763761874019
194,9,6,0,-0.0017599999999998507,1.0074560593565471,-0.0029399999999998143,1.0057979964141097
195,9,7,0,0.0002399999999999514,1.0076978488107928,0.00039999999999995595,1.0062003156126753
196,9,8,1,-0.0017600000000000948,1.0059243005968856,0.0006149999999998713,1.006819128806777
197,9,9,2,0.00023999999999996252,1.006165722429029,4.999999999995595e-05,1.0068694697632172
198,9,10,2,0.0002399999999999514,1.006407202202412,0.001519999999999988,1.0083999113572573
199,9,11,2,0.0002399999999999514,1.0066487399309405,0.001519999999999988,1.0099326792225203
200,9,12,2,0.00024000000000011789,1.006890335628524,0.0015200000000000877,1.0114677768949387
201,9,13,2,0.0022400000000001308,1.009145769980332,0.0013949999999999794,1.012878774443707
202,9,14,2,0.00023999999999998475,1.0093879649651272,0.00152000000000001,1.0144183501808615
203,9,15,2,0.0002399999999999514,1.0096302180767187,0.00039999999999995595,1.0148241175209338
204,9,16,2,0.00024000000000015117,1.0098725293290574,0.00152000000000011,1.0163666501795658
205,9,17,2,0.00024000000000001803,1.0101148987360964,0.0015200000000000324,1.0179115274878388
206,9,18,1,-0.001760000000000006,1.0083370965143208,0.0006150000000000378,1.0185375430772439
207,9,19,1,-0.0017599999999999396,1.0065624232244557,0.00016499999999997127,1.0187056017718517
208,9,20,1,0.0022400000000002414,1.0088171230524787,0.0013950000000002238,1.0201266960863236
209,9,21,1,-0.0017599999999999838,1.0070416049159063,0.00026499999999998796,1.0203970296607865
210,10,1,0,-0.0017600000000000725,0.9982399999999999,-0.0029400000000000363,0.99706
211,10,2,0,-0.0017600000000000727,0.9964830975999998,-0.00249000000000007,0.9945773205999998
212,10,3,0,0.0002399999999999514,0.9967222535434238,0.00039999999999995595,0.9949751515282398
213,10,4,2,0.0002399999999999514,0.9969614668842742,0.0011699999999999879,0.9961392724555277
214,10,5,2,0.00024000000000001803,0.9972007376363264,0.0015200000000000324,0.9976534041496601
215,10,6,2,-0.0017600000000000727,0.9954456643380865,-0.0005650000000000877,0.9970897299763155
216,10,7,2,-0.0017600000000000506,0.9936936799688514,-0.0005649999999999877,0.9965263742788788
217,10,8,2,0.00024000000000001803,0.993932166452044,0.0015200000000000324,0.9980410943677827
218,10,9,2,0.00024000000000001803,0.9941707101719924,0.0015200000000000324,0.9995581168312216
219,10,10,2,0.0002399999999998515,0.9944093111424335,0.0015199999999999324,1.0010774451688051
220,10,11,2,0.0022400000000001082,0.9966367879993926,0.001395000000000135,1.0024739482048157
221,10,12,2,0.0022400000000000198,0.9988692544045112,0.0013950000000000015,1.0038723993625616
222,10,13,2,0.0002399999999998515,0.9991089830255682,0.0003999999999998227,1.0042739483223064
223,10,14,2,0.0022400000000001308,1.0013469871475456,0.0013949999999999794,1.005674910480216
224,10,15,0,0.00023999999999988478,1.0015873104244608,0.00039999999999984487,1.006077180444408
225,10,16,0,0.0002399999999998515,1.0018276913789625,0.0003999999999998227,1.0064796113165855
226,10,17,2,0.0002399999999998515,1.0020681300248933,0.0015199999999999324,1.0080094603257868
227,10,18,2,0.0022400000000001308,1.004312762636149,0.0013949999999999794,1.0094156335229412
228,10,19,2,-0.001760000000000006,1.0025451721739094,-0.0005650000000000486,1.0088453136900006
229,10,20,2,0.00024000000000001803,1.0027857830152311,0.0015200000000000324,1.0103787585668094
230,10,21,2,0.00023999999999991807,1.0030264516031548,4.9999999999867045e-05,1.0104292775047377
231,11,1,0,0.00023999999999998475,1.00024,0.00039999999999997817,1.0004
232,11,2,0,0.0022400000000001082,1.0024805376,0.0025500000000000965,1.00295102
233,11,3,0,0.0022400000000001082,1.0047260940042242,0.0025500000000001632,1.0055085451010004
234,11,4,0,0.002240000000000042,1.0069766804547937,0.002550000000000052,1.008072591891008
235,11,5,0,0.00023999999999998475,1.0072183548581028,0.00039999999999997817,1.0084758209277644
236,11,6,0,0.0002399999999999958,1.0074600872632689,0.0003999999999999781,1.0088792112561356
237,11,7,0,0.00024000000000011789,1.0077018776842122,5.000000000013365e-05,1.0089296552166984
238,11,8,0,0.0002399999999999958,1.0079437261348563,0.0015199999999999326,1.0104632282926278
239,11,9,0,-0.0017599999999999396,1.006169745176859,-0.002489999999999914,1.0079471748541793
240,11,10,2,0.0002399999999999514,1.0064112259157014,0.00039999999999995595,1.008350353724121
241,11,11,0,0.002240000000000042,1.0086655870617527,0.002550000000000052,1.0109216471261175
242,11,12,0,-0.0017599999999999396,1.006890335628524,-0.002489999999999914,1.0084044522247737
243,11,13,0,0.00023999999999984038,1.0071319893090747,0.0003999999999998227,1.0088078140056633
244,11,14,0,0.0022400000000002192,1.0093879649651272,0.00255000000000023,1.011380273931378
245,11,15,0,0.00023999999999984038,1.0096302180767185,0.0003999999999998227,1.0117848260409503
246,11,16,2,0.0002399999999999514,1.009872529329057,0.00039999999999995595,1.0121895399713667
247,11,17,2,0.00024000000000001803,1.010114898736096,0.0015200000000000324,1.0137280680721232
248,11,18,2,-0.0017599999999999174,1.0083370965143206,-0.0005649999999999099,1.0131553117136625
249,11,19,1,0.0022400000000000198,1.0105957716105127,0.001134999999999986,1.0143052429924573
250,11,20,1,0.002239999999999975,1.0128595061389203,0.0011349999999999082,1.0154564794432537
251,11,21,1,-0.0017600000000000723,1.0110768734081157,0.0006150000000000101,1.0160809851781114
252,12,1,0,0.002240000000000042,1.00224,0.002550000000000052,1.00255
253,12,2,0,0.0002399999999998515,1.0024805375999999,0.0003999999999998227,1.0029510199999998
254,12,3,2,-0.001759999999999806,1.0007161718538242,-0.0005649999999999266,1.0023843526737
255,12,4,2,0.0002399999999999514,1.0009563437350693,0.001519999999999988,1.0039079768897639
256,12,5,2,0.00024000000000001803,1.0011965732575656,0.0015200000000000324,1.0054339170146362
257,12,6,2,0.0002399999999999514,1.0014368604351473,0.001519999999999988,1.0069621765684984
258,12,7,2,-0.0017600000000000504,0.9996743315607813,-0.0029400000000000138,1.004001707769387
259,12,8,2,0.0022399999999999087,1.0019136020634776,0.0013950000000000238,1.0054022901517254
260,12,9,2,0.0022400000000001308,1.0041578885320999,0.0013949999999999794,1.006804826346487
261,12,10,2,0.0022400000000001308,1.0064072022024118,0.0013949999999999794,1.0082093190792405
262,12,11,2,0.0002399999999999514,1.0066487399309403,0.00039999999999995595,1.008612602806872
263,12,12,2,0.002240000000000086,1.0089036331083856,0.002550000000000141,1.0111845649440296
264,12,13,2,-0.0017599999999999612,1.0071279627141148,-0.0009150000000001041,1.0102593310671057
265,12,14,2,-0.0017600000000001393,1.005355417499738,-0.000565000000000132,1.0096885345450526
266,12,15,2,0.002240000000000086,1.0076074136349373,0.002550000000000141,1.0122632403081426
267,12,16,2,-0.0017600000000001393,1.0058340245869397,-0.000565000000000132,1.0116913115773685
268,12,17,2,0.0002399999999999514,1.0060754247528405,0.00039999999999995595,1.0120959881019993
269,12,18,2,0.0022399999999999087,1.008329033704287,0.0013950000000000238,1.0135078620054017
270,12,19,2,0.00024000000000015117,1.0085710326723762,0.00152000000000011,1.01504839395565
271,12,20,2,-0.0017599999999998728,1.006795947654873,-0.000914999999999971,1.0141196246751807
272,12,21,0,0.00023999999999984038,1.0070375786823098,0.0003999999999998227,1.0145252725250504
273,13,1,0,0.00024000000000018446,1.0002400000000002,0.0015200000000001321,1.0015200000000002
274,13,2,0,0.00023999999999988478,1.0004800576000001,0.00039999999999984487,1.0019206079999998
275,13,3,2,0.002240000000000153,1.0027211329290244,0.0013950000000000793,1.0033182872481599
276,13,4,0,0.002240000000000086,1.0049672282667854,0.0025500000000000743,1.0058767488806428
277,13,5,0,0.002240000000000086,1.007218354858103,0.0025500000000000743,1.0084417345902885
278,13,6,0,0.00024000000000004015,1.007460087263269,0.0015200000000001324,1.009974566026866
279,13,7,2,0.0022400000000000198,1.009716797858739,0.0013950000000000015,1.0113834805464734
280,13,8,2,0.00023999999999996252,1.009959129890225,4.999999999995595e-05,1.0114340497205005
281,13,9,0,0.002239999999999975,1.0122214383411792,0.0025500000000000076,1.0140132065472878
282,13,10,0,0.00024000000000004015,1.012464371486381,0.0015200000000001324,1.01555450662124
283,13,11,0,0.0002399999999999514,1.0127073629355379,0.00039999999999995595,1.0159607284238883
284,13,12,0,-0.001760000000000006,1.0109249979767714,0.0006149999999999435,1.016585544271869
285,13,13,0,0.00023999999999988478,1.0111676199762856,4.9999999999844873e-05,1.0166363735490824
286,13,14,0,0.0002399999999999514,1.0114103002050798,0.00039999999999995595,1.017043028098502
287,13,15,0,0.0002399999999999514,1.011653038677129,0.00039999999999995595,1.0174498453097414
288,13,16,0,0.00024000000000004015,1.0118958354064116,0.0015200000000001324,1.0189963690746124
289,13,17,0,0.00023999999999988478,1.012138690406909,4.9999999999844873e-05,1.019047318893066
290,13,18,0,0.0022400000000001308,1.0144058810734204,0.0025500000000000965,1.0216458895562435
291,13,19,0,0.002240000000000042,1.016678150247025,0.002550000000000052,1.024251086574612
292,13,20,0,0.00023999999999981816,1.016922153003084,0.00039999999999980047,1.0246607870092415
293,13,21,1,-0.0017600000000002058,1.0151323700137984,0.0006149999999998602,1.025290953393252
294,14,1,0,0.00024000000000004015,1.00024,0.0015200000000001324,1.0015200000000002
295,14,2,0,0.00023999999999998475,1.0004800576000001,0.00039999999999997817,1.001920608
296,14,3,0,0.0022400000000001082,1.0027211329290242,0.0025500000000001632,1.0044755055504002
297,14,4,2,0.0002399999999998515,1.002961786000927,0.0015199999999999324,1.0060023083188367
298,14,5,2,-0.001760000000000006,1.0011965732575654,-0.0005650000000000486,1.0054339170146365
299,14,6,2,0.002239999999999931,1.0034392535816623,0.0013949999999998684,1.0068364973288717
300,14,7,0,0.002239999999999953,1.0056869575096852,0.0025499999999999854,1.0094039303970603
301,14,8,0,0.000239999999999907,1.0059283223794875,0.0003999999999998671,1.0098076919692192
302,14,9,0,-0.0017599999999998728,1.0041578885320996,-0.0029399999999998364,1.00683885735483
303,14,10,0,0.0022400000000001082,1.0064072022024115,0.0025500000000001632,1.009406296441085
304,14,11,2,0.00024000000000001803,1.00664873993094,0.0015200000000000324,1.0109405940116754
305,14,12,2,-0.0017600000000000725,1.0048770381486616,-0.000565000000000093,1.0103694125760587
